DAY_NUMBER : 3
START_INDEX : 0
PROBLEM_INSTANCE_NUMBER : 1
4,424.766
4,447.997
4,464.121
4,471.112
4,471.480
4,486.246
4,498.703
4,502.782
4,518.285
4,535.191
4,588.682
4,619.715
4,675.297
4,700.439
4,710.598
4,732.401
0,362.703
0,363.142
0,364.757
0,367.591
0,370.249
0,377.298
0,378.717
0,379.362
0,381.455
0,381.603
0,385.126
0,391.907
0,393.127
0,397.195
0,398.389
0,399.101
0,399.377
0,407.581
0,407.752
0,409.152
0,412.001
0,412.021
0,412.968
0,414.531
0,420.894
0,421.119
0,421.185
0,425.147
0,428.953
0,431.298
0,435.594
0,438.496
0,443.840
0,445.216
0,446.847
0,456.871
0,457.346
0,457.499
0,460.972
0,472.470
0,473.882
0,480.253
0,488.522
0,491.185
0,506.284
0,510.643
0,510.892
0,514.216
0,515.839
0,528.260
0,541.750
0,543.310
0,544.384
0,572.103
0,586.589
0,598.350
0,601.786
0,618.938
0,623.738
0,632.994
0,636.982
0,649.983
0,669.071
0,674.212
0,688.444
0,705.030
0,711.632
0,718.520
0,719.041
0,729.147
5,364.927
5,371.918
5,375.356
5,380.568
5,422.026
5,438.361
5,440.968
5,449.311
5,455.086
5,459.465
5,471.480
5,523.626
5,527.304
5,535.891
5,538.176
5,542.771
5,549.762
5,559.234
5,561.429
5,593.454
5,609.418
5,620.490
5,650.866
5,676.823
5,698.815
5,710.667
5,724.260
2,391.696
2,397.531
2,399.573
2,409.182
2,419.810
2,476.553
2,484.994
2,485.241
2,490.281
2,503.413
2,539.213
2,550.257
2,567.847
2,594.948
2,632.667
2,653.932
2,681.933
2,689.457
2,702.741
2,708.055
2,710.080
2,721.366
3,513.143
3,607.842
3,612.249
3,613.911
3,616.504
3,628.730
3,634.710
3,659.971
3,662.869
3,671.366
3,677.092
3,689.301
3,696.515
3,734.920
1,362.104
1,366.828
1,368.883
1,372.966
1,373.527
1,376.962
1,377.970
1,385.469
1,386.117
1,386.415
1,387.467
1,388.153
1,391.480
1,401.021
1,404.179
1,405.979
1,408.836
1,409.889
1,410.861
1,413.092
1,416.228
1,419.205
1,420.592
1,423.243
1,424.514
1,443.130
1,443.740
1,448.196
1,449.418
1,450.647
1,451.966
1,454.174
1,459.438
1,473.903
1,477.350
1,481.840
1,487.060
1,488.738
1,490.246
1,491.605
1,501.206
1,507.582
1,507.810
1,520.817
1,521.145
1,524.901
1,527.056
1,527.153
1,528.694
1,538.230
1,544.456
1,549.658
1,552.557
1,559.992
1,561.910
1,567.603
1,573.204
1,576.868
1,578.189
1,583.063
1,587.996
1,595.067
1,597.099
1,600.521
1,606.765
1,609.800
1,618.790
1,621.795
1,625.724
1,629.196
1,634.008
1,646.829
1,653.972
1,657.852
1,660.949
1,667.743
1,669.390
1,672.234
1,672.985
1,682.278
1,688.759
1,694.138
1,718.860
1,745.933
