DAY_NUMBER : 2
START_INDEX : 0
PROBLEM_INSTANCE_NUMBER : 1
4,369.938
4,373.209
4,381.899
4,421.190
4,425.393
4,428.684
4,441.869
4,449.943
4,451.156
4,464.136
4,503.158
4,541.262
4,554.265
4,582.015
4,584.471
4,586.846
4,599.796
4,614.680
4,619.750
4,663.450
4,669.611
4,720.715
0,368.239
0,372.005
0,376.876
0,377.453
0,378.925
0,384.128
0,387.049
0,396.080
0,399.532
0,405.406
0,409.984
0,421.830
0,429.082
0,431.449
0,433.799
0,438.016
0,439.724
0,440.311
0,443.053
0,452.506
0,453.685
0,456.123
0,457.435
0,457.514
0,458.137
0,463.609
0,465.493
0,465.796
0,467.891
0,472.094
0,481.041
0,486.723
0,499.560
0,499.924
0,504.393
0,510.644
0,524.171
0,525.778
0,528.362
0,529.246
0,536.338
0,542.573
0,543.782
0,551.662
0,557.490
0,560.302
0,562.998
0,568.198
0,573.228
0,574.102
0,576.007
0,577.495
0,588.934
0,597.844
0,606.555
0,631.008
0,652.118
0,663.484
0,665.470
0,730.552
5,384.261
5,431.414
5,442.491
5,469.806
5,477.862
5,490.767
5,516.225
5,547.440
5,579.444
5,597.816
5,605.263
5,624.126
5,631.131
5,663.488
5,669.347
5,695.873
5,722.554
2,419.398
2,420.662
2,423.959
2,425.587
2,492.918
2,497.022
2,500.044
2,505.949
2,537.591
2,559.332
2,600.306
2,616.608
2,620.110
2,624.037
2,650.606
2,659.649
2,707.421
2,725.152
3,418.579
3,453.729
3,454.762
3,471.583
3,492.607
3,497.507
3,506.794
3,594.786
3,601.091
3,613.185
3,620.174
3,641.364
3,660.312
3,660.655
3,675.089
3,704.282
3,705.179
3,716.559
3,722.028
1,366.339
1,366.634
1,367.322
1,371.802
1,379.910
1,383.224
1,384.270
1,384.666
1,386.742
1,387.219
1,390.829
1,394.495
1,398.571
1,400.651
1,401.440
1,403.213
1,404.159
1,404.517
1,408.145
1,419.235
1,426.463
1,432.249
1,434.852
1,437.670
1,441.722
1,444.638
1,455.098
1,461.429
1,463.747
1,466.701
1,467.367
1,468.697
1,472.689
1,473.681
1,474.886
1,486.761
1,488.492
1,519.499
1,527.114
1,528.137
1,531.998
1,533.419
1,537.346
1,538.255
1,539.945
1,543.534
1,544.118
1,545.346
1,549.433
1,551.872
1,556.950
1,563.408
1,565.482
1,567.758
1,580.686
1,589.995
1,611.383
1,625.511
1,649.177
1,656.394
1,664.977
1,682.413
1,690.624
1,697.754
1,713.381
1,714.187
1,714.713
1,715.857
1,722.301
